"","DBCODE","ENTITY","SITECODE","YEAR","MONTH","DAY","HOUR","MINUTE","L2TEMP","REMOVEFLAG","SNOWFLAG","SPASTFLAG","time","obs_num","clust","clust_type"
"5923","SA024",3,239,2011,9,5,9,0,17.2,0,0,0,9,7,1,"High"
"5924","SA024",3,239,2011,9,5,9,20,17.5,0,0,0,9.33333333333333,8,1,"High"
"5925","SA024",3,239,2011,9,5,9,40,17.9,0,0,0,9.66666666666667,9,1,"High"
"5926","SA024",3,239,2011,9,5,10,0,18.5,0,0,0,10,10,1,"High"
"5927","SA024",3,239,2011,9,5,10,20,19,0,0,0,10.3333333333333,11,1,"High"
"5928","SA024",3,239,2011,9,5,10,40,19.5,0,0,0,10.6666666666667,12,1,"High"
"5929","SA024",3,239,2011,9,5,11,0,19.9,0,0,0,11,13,1,"High"
"5930","SA024",3,239,2011,9,5,11,20,20.2,0,0,0,11.3333333333333,14,1,"High"
"5931","SA024",3,239,2011,9,5,11,40,20.7,0,0,0,11.6666666666667,15,1,"High"
"5932","SA024",3,239,2011,9,5,12,0,21.9,0,0,0,12,16,1,"High"
"5933","SA024",3,239,2011,9,5,12,20,22,0,0,0,12.3333333333333,17,1,"High"
"5934","SA024",3,239,2011,9,5,12,40,23.7,0,0,0,12.6666666666667,18,1,"High"
"5935","SA024",3,239,2011,9,5,13,0,23.8,0,0,0,13,19,1,"High"
"5936","SA024",3,239,2011,9,5,13,20,24,0,0,0,13.3333333333333,20,1,"High"
"5937","SA024",3,239,2011,9,5,13,40,23.7,0,0,0,13.6666666666667,21,1,"High"
"5938","SA024",3,239,2011,9,5,14,0,23.4,0,0,0,14,22,1,"High"
"5939","SA024",3,239,2011,9,5,14,20,23.4,0,0,0,14.3333333333333,23,1,"High"
"5940","SA024",3,239,2011,9,5,14,40,23.4,0,0,0,14.6666666666667,24,1,"High"
"5941","SA024",3,239,2011,9,5,15,0,23.6,0,0,0,15,25,1,"High"
"5942","SA024",3,239,2011,9,5,15,20,24.4,0,0,0,15.3333333333333,26,1,"High"
"5943","SA024",3,239,2011,9,5,15,40,25.5,0,0,0,15.6666666666667,27,1,"High"
"5944","SA024",3,239,2011,9,5,16,0,25.1,0,0,0,16,28,1,"High"
"5945","SA024",3,239,2011,9,5,16,20,24.6,0,0,0,16.3333333333333,29,1,"High"
"5946","SA024",3,239,2011,9,5,16,40,24.1,0,0,0,16.6666666666667,30,1,"High"
"5947","SA024",3,239,2011,9,5,17,0,22.2,0,0,0,17,31,1,"High"
"5948","SA024",3,239,2011,9,5,17,20,21.4,0,0,0,17.3333333333333,32,1,"High"
"5949","SA024",3,239,2011,9,5,17,40,20.9,0,0,0,17.6666666666667,33,1,"High"
"5950","SA024",3,239,2011,9,5,18,0,20.4,0,0,0,18,34,1,"High"
"5951","SA024",3,239,2011,9,5,18,20,20,0,0,0,18.3333333333333,35,1,"High"
"5952","SA024",3,239,2011,9,5,18,40,19.6,0,0,0,18.6666666666667,36,1,"High"
"5953","SA024",3,239,2011,9,5,19,0,19.1,0,0,0,19,37,1,"High"
"5954","SA024",3,239,2011,9,5,19,20,18.3,0,0,0,19.3333333333333,38,1,"High"
"5955","SA024",3,239,2011,9,5,19,40,18,0,0,0,19.6666666666667,39,1,"High"
"5956","SA024",3,239,2011,9,5,20,0,17.9,0,0,0,20,40,1,"High"
"5957","SA024",3,239,2011,9,5,20,20,17.6,0,0,0,20.3333333333333,41,1,"High"
"5958","SA024",3,239,2011,9,5,20,40,17.5,0,0,0,20.6666666666667,42,1,"High"
"5959","SA024",3,239,2011,9,5,21,0,17.3,0,0,0,21,43,1,"High"
"5960","SA024",3,239,2011,9,5,21,20,17.2,0,0,0,21.3333333333333,44,1,"High"
"5961","SA024",3,239,2011,9,5,21,40,17,0,0,0,21.6666666666667,45,1,"High"
"5962","SA024",3,239,2011,9,5,22,0,16.8,0,0,0,22,46,1,"High"
"5963","SA024",3,239,2011,9,5,22,20,16.6,0,0,0,22.3333333333333,47,1,"High"
"5964","SA024",3,239,2011,9,5,22,40,16.4,0,0,0,22.6666666666667,48,1,"High"
"5965","SA024",3,239,2011,9,5,23,0,16.5,0,0,0,23,49,1,"High"
"5966","SA024",3,239,2011,9,5,23,20,16.5,0,0,0,23.3333333333333,50,1,"High"
"5967","SA024",3,239,2011,9,5,23,40,16.3,0,0,0,23.6666666666667,51,1,"High"
"5968","SA024",3,240,2011,9,5,7,0,16.5,0,0,0,7,1,1,"High"
"5969","SA024",3,240,2011,9,5,7,20,16.5,0,0,0,7.33333333333333,2,1,"High"
"5970","SA024",3,240,2011,9,5,7,40,16.5,0,0,0,7.66666666666667,3,1,"High"
"5971","SA024",3,240,2011,9,5,8,0,16.7,0,0,0,8,4,1,"High"
"5972","SA024",3,240,2011,9,5,8,20,17.1,0,0,0,8.33333333333333,5,1,"High"
"5973","SA024",3,240,2011,9,5,8,40,17.2,0,0,0,8.66666666666667,6,1,"High"
"5974","SA024",3,240,2011,9,5,9,0,16.9,0,0,0,9,7,1,"High"
"5975","SA024",3,240,2011,9,5,9,20,17.4,0,0,0,9.33333333333333,8,1,"High"
"5976","SA024",3,240,2011,9,5,9,40,18.2,0,0,0,9.66666666666667,9,1,"High"
"5977","SA024",3,240,2011,9,5,10,0,18.8,0,0,0,10,10,1,"High"
"5978","SA024",3,240,2011,9,5,10,20,19.2,0,0,0,10.3333333333333,11,1,"High"
"5979","SA024",3,240,2011,9,5,10,40,18.8,0,0,0,10.6666666666667,12,1,"High"
"5980","SA024",3,240,2011,9,5,11,0,19.4,0,0,0,11,13,1,"High"
"5981","SA024",3,240,2011,9,5,11,20,21.4,0,0,0,11.3333333333333,14,1,"High"
"5982","SA024",3,240,2011,9,5,11,40,23.3,0,0,0,11.6666666666667,15,1,"High"
"5983","SA024",3,240,2011,9,5,12,0,23.8,0,0,0,12,16,1,"High"
"5984","SA024",3,240,2011,9,5,12,20,22.9,0,0,0,12.3333333333333,17,1,"High"
"5985","SA024",3,240,2011,9,5,12,40,22.1,0,0,0,12.6666666666667,18,1,"High"
"5986","SA024",3,240,2011,9,5,13,0,22.2,0,0,0,13,19,1,"High"
"5987","SA024",3,240,2011,9,5,13,20,22.6,0,0,0,13.3333333333333,20,1,"High"
"5988","SA024",3,240,2011,9,5,13,40,23.3,0,0,0,13.6666666666667,21,1,"High"
"5989","SA024",3,240,2011,9,5,14,0,23.2,0,0,0,14,22,1,"High"
"5990","SA024",3,240,2011,9,5,14,20,23.1,0,0,0,14.3333333333333,23,1,"High"
"5991","SA024",3,240,2011,9,5,14,40,23.3,0,0,0,14.6666666666667,24,1,"High"
"5992","SA024",3,240,2011,9,5,15,0,23.6,0,0,0,15,25,1,"High"
"5993","SA024",3,240,2011,9,5,15,20,23.3,0,0,0,15.3333333333333,26,1,"High"
"5994","SA024",3,240,2011,9,5,15,40,22.8,0,0,0,15.6666666666667,27,1,"High"
"5995","SA024",3,240,2011,9,5,16,0,22.3,0,0,0,16,28,1,"High"
"5996","SA024",3,240,2011,9,5,16,20,22,0,0,0,16.3333333333333,29,1,"High"
"5997","SA024",3,240,2011,9,5,16,40,21.9,0,0,0,16.6666666666667,30,1,"High"
"5998","SA024",3,240,2011,9,5,17,0,21.9,0,0,0,17,31,1,"High"
"5999","SA024",3,240,2011,9,5,17,20,21.3,0,0,0,17.3333333333333,32,1,"High"
"6000","SA024",3,240,2011,9,5,17,40,21,0,0,0,17.6666666666667,33,1,"High"
"6001","SA024",3,240,2011,9,5,18,0,19.9,0,0,0,18,34,1,"High"
"6002","SA024",3,240,2011,9,5,18,20,19.5,0,0,0,18.3333333333333,35,1,"High"
"6003","SA024",3,240,2011,9,5,18,40,19,0,0,0,18.6666666666667,36,1,"High"
"6004","SA024",3,240,2011,9,5,19,0,18.9,0,0,0,19,37,1,"High"
"6005","SA024",3,240,2011,9,5,19,20,18.8,0,0,0,19.3333333333333,38,1,"High"
"6006","SA024",3,240,2011,9,5,19,40,18.4,0,0,0,19.6666666666667,39,1,"High"
"6007","SA024",3,240,2011,9,5,20,0,17.7,0,0,0,20,40,1,"High"
"6008","SA024",3,240,2011,9,5,20,20,17.5,0,0,0,20.3333333333333,41,1,"High"
"6009","SA024",3,240,2011,9,5,20,40,17.2,0,0,0,20.6666666666667,42,1,"High"
"6010","SA024",3,240,2011,9,5,21,0,17.1,0,0,0,21,43,1,"High"
"6011","SA024",3,240,2011,9,5,21,20,16.7,0,0,0,21.3333333333333,44,1,"High"
"6012","SA024",3,240,2011,9,5,21,40,16.6,0,0,0,21.6666666666667,45,1,"High"
"6013","SA024",3,240,2011,9,5,22,0,16.6,0,0,0,22,46,1,"High"
"6014","SA024",3,240,2011,9,5,22,20,16.5,0,0,0,22.3333333333333,47,1,"High"
"6015","SA024",3,240,2011,9,5,22,40,16.5,0,0,0,22.6666666666667,48,1,"High"
"6016","SA024",3,240,2011,9,5,23,0,16.4,0,0,0,23,49,1,"High"
"6017","SA024",3,240,2011,9,5,23,20,16.2,0,0,0,23.3333333333333,50,1,"High"
"6018","SA024",3,240,2011,9,5,23,40,16,0,0,0,23.6666666666667,51,1,"High"
"6019","SA024",3,241,2011,9,5,7,0,16.4,0,0,0,7,1,3,"Low"
"6020","SA024",3,241,2011,9,5,7,20,16.7,0,0,0,7.33333333333333,2,3,"Low"
"6021","SA024",3,241,2011,9,5,7,40,16.4,0,0,0,7.66666666666667,3,3,"Low"
"6022","SA024",3,241,2011,9,5,8,0,16.1,0,0,0,8,4,3,"Low"
"6023","SA024",3,241,2011,9,5,8,20,16.3,0,0,0,8.33333333333333,5,3,"Low"
"6024","SA024",3,241,2011,9,5,8,40,17.2,0,0,0,8.66666666666667,6,3,"Low"
"6025","SA024",3,241,2011,9,5,9,0,17.2,0,0,0,9,7,3,"Low"
"6026","SA024",3,241,2011,9,5,9,20,17.5,0,0,0,9.33333333333333,8,3,"Low"
"6027","SA024",3,241,2011,9,5,9,40,18.9,0,0,0,9.66666666666667,9,3,"Low"
"6028","SA024",3,241,2011,9,5,10,0,19.6,0,0,0,10,10,3,"Low"
"6029","SA024",3,241,2011,9,5,10,20,19.7,0,0,0,10.3333333333333,11,3,"Low"
"6030","SA024",3,241,2011,9,5,10,40,19,0,0,0,10.6666666666667,12,3,"Low"
"6031","SA024",3,241,2011,9,5,11,0,19.4,0,0,0,11,13,3,"Low"
"6032","SA024",3,241,2011,9,5,11,20,19.9,0,0,0,11.3333333333333,14,3,"Low"
"6033","SA024",3,241,2011,9,5,11,40,20.5,0,0,0,11.6666666666667,15,3,"Low"
"6034","SA024",3,241,2011,9,5,12,0,20.7,0,0,0,12,16,3,"Low"
"6035","SA024",3,241,2011,9,5,12,20,21,0,0,0,12.3333333333333,17,3,"Low"
"6036","SA024",3,241,2011,9,5,12,40,21.4,0,0,0,12.6666666666667,18,3,"Low"
"6037","SA024",3,241,2011,9,5,13,0,21.7,0,0,0,13,19,3,"Low"
"6038","SA024",3,241,2011,9,5,13,20,21.8,0,0,0,13.3333333333333,20,3,"Low"
"6039","SA024",3,241,2011,9,5,13,40,22.3,0,0,0,13.6666666666667,21,3,"Low"
"6040","SA024",3,241,2011,9,5,14,0,23.7,0,0,0,14,22,3,"Low"
"6041","SA024",3,241,2011,9,5,14,20,23.2,0,0,0,14.3333333333333,23,3,"Low"
"6042","SA024",3,241,2011,9,5,14,40,22.6,0,0,0,14.6666666666667,24,3,"Low"
"6043","SA024",3,241,2011,9,5,15,0,22.5,0,0,0,15,25,3,"Low"
"6044","SA024",3,241,2011,9,5,15,20,22.5,0,0,0,15.3333333333333,26,3,"Low"
"6045","SA024",3,241,2011,9,5,15,40,22.4,0,0,0,15.6666666666667,27,3,"Low"
"6046","SA024",3,241,2011,9,5,16,0,22.1,0,0,0,16,28,3,"Low"
"6047","SA024",3,241,2011,9,5,16,20,22,0,0,0,16.3333333333333,29,3,"Low"
"6048","SA024",3,241,2011,9,5,16,40,21.7,0,0,0,16.6666666666667,30,3,"Low"
"6049","SA024",3,241,2011,9,5,17,0,21.2,0,0,0,17,31,3,"Low"
"6050","SA024",3,241,2011,9,5,17,20,21,0,0,0,17.3333333333333,32,3,"Low"
"6051","SA024",3,241,2011,9,5,17,40,20.3,0,0,0,17.6666666666667,33,3,"Low"
"6052","SA024",3,241,2011,9,5,18,0,19.6,0,0,0,18,34,3,"Low"
"6053","SA024",3,241,2011,9,5,18,20,19.2,0,0,0,18.3333333333333,35,3,"Low"
"6054","SA024",3,241,2011,9,5,18,40,18.2,0,0,0,18.6666666666667,36,3,"Low"
"6055","SA024",3,241,2011,9,5,19,0,18,0,0,0,19,37,3,"Low"
"6056","SA024",3,241,2011,9,5,19,20,17.8,0,0,0,19.3333333333333,38,3,"Low"
"6057","SA024",3,241,2011,9,5,19,40,17.3,0,0,0,19.6666666666667,39,3,"Low"
"6058","SA024",3,241,2011,9,5,20,0,17.2,0,0,0,20,40,3,"Low"
"6059","SA024",3,241,2011,9,5,20,20,17,0,0,0,20.3333333333333,41,3,"Low"
"6060","SA024",3,241,2011,9,5,20,40,17,0,0,0,20.6666666666667,42,3,"Low"
"6061","SA024",3,241,2011,9,5,21,0,17,0,0,0,21,43,3,"Low"
"6062","SA024",3,241,2011,9,5,21,20,16.7,0,0,0,21.3333333333333,44,3,"Low"
"6063","SA024",3,241,2011,9,5,21,40,16.5,0,0,0,21.6666666666667,45,3,"Low"
"6064","SA024",3,241,2011,9,5,22,0,16.5,0,0,0,22,46,3,"Low"
"6065","SA024",3,241,2011,9,5,22,20,16.3,0,0,0,22.3333333333333,47,3,"Low"
"6066","SA024",3,241,2011,9,5,22,40,16.3,0,0,0,22.6666666666667,48,3,"Low"
"6067","SA024",3,241,2011,9,5,23,0,16.3,0,0,0,23,49,3,"Low"
"6068","SA024",3,241,2011,9,5,23,20,16.3,0,0,0,23.3333333333333,50,3,"Low"
"6069","SA024",3,241,2011,9,5,23,40,16,0,0,0,23.6666666666667,51,3,"Low"
"6070","SA024",3,242,2011,9,5,7,0,12.4,0,0,0,7,1,3,"Low"
"6071","SA024",3,242,2011,9,5,7,20,12.3,0,0,0,7.33333333333333,2,3,"Low"
"6072","SA024",3,242,2011,9,5,7,40,12.4,0,0,0,7.66666666666667,3,3,"Low"
"6073","SA024",3,242,2011,9,5,8,0,12.5,0,0,0,8,4,3,"Low"
"6074","SA024",3,242,2011,9,5,8,20,12.7,0,0,0,8.33333333333333,5,3,"Low"
"6075","SA024",3,242,2011,9,5,8,40,12.9,0,0,0,8.66666666666667,6,3,"Low"
"6076","SA024",3,242,2011,9,5,9,0,13.1,0,0,0,9,7,3,"Low"
"6077","SA024",3,242,2011,9,5,9,20,13.6,0,0,0,9.33333333333333,8,3,"Low"
"6078","SA024",3,242,2011,9,5,9,40,14.4,0,0,0,9.66666666666667,9,3,"Low"
"6079","SA024",3,242,2011,9,5,10,0,15.6,0,0,0,10,10,3,"Low"
"6080","SA024",3,242,2011,9,5,10,20,16.4,0,0,0,10.3333333333333,11,3,"Low"
"6081","SA024",3,242,2011,9,5,10,40,16.7,0,0,0,10.6666666666667,12,3,"Low"
"6082","SA024",3,242,2011,9,5,11,0,17.3,0,0,0,11,13,3,"Low"
"6083","SA024",3,242,2011,9,5,11,20,18,0,0,0,11.3333333333333,14,3,"Low"
"6084","SA024",3,242,2011,9,5,11,40,18.7,0,0,0,11.6666666666667,15,3,"Low"
"6085","SA024",3,242,2011,9,5,12,0,19.6,0,0,0,12,16,3,"Low"
"6086","SA024",3,242,2011,9,5,12,20,20.3,0,0,0,12.3333333333333,17,3,"Low"
"6087","SA024",3,242,2011,9,5,12,40,21,0,0,0,12.6666666666667,18,3,"Low"
"6088","SA024",3,242,2011,9,5,13,0,21.7,0,0,0,13,19,3,"Low"
"6089","SA024",3,242,2011,9,5,13,20,22.3,0,0,0,13.3333333333333,20,3,"Low"
"6090","SA024",3,242,2011,9,5,13,40,23.6,0,0,0,13.6666666666667,21,3,"Low"
"6091","SA024",3,242,2011,9,5,14,0,24.2,0,0,0,14,22,3,"Low"
"6092","SA024",3,242,2011,9,5,14,20,24.5,0,0,0,14.3333333333333,23,3,"Low"
"6093","SA024",3,242,2011,9,5,14,40,25.8,0,0,0,14.6666666666667,24,3,"Low"
"6094","SA024",3,242,2011,9,5,15,0,25.1,0,0,0,15,25,3,"Low"
"6095","SA024",3,242,2011,9,5,15,20,24.8,0,0,0,15.3333333333333,26,3,"Low"
"6096","SA024",3,242,2011,9,5,15,40,24.6,0,0,0,15.6666666666667,27,3,"Low"
"6097","SA024",3,242,2011,9,5,16,0,24.4,0,0,0,16,28,3,"Low"
"6098","SA024",3,242,2011,9,5,16,20,24.2,0,0,0,16.3333333333333,29,3,"Low"
"6099","SA024",3,242,2011,9,5,16,40,23.8,0,0,0,16.6666666666667,30,3,"Low"
"6100","SA024",3,242,2011,9,5,17,0,23.1,0,0,0,17,31,3,"Low"
"6101","SA024",3,242,2011,9,5,17,20,22.6,0,0,0,17.3333333333333,32,3,"Low"
"6102","SA024",3,242,2011,9,5,17,40,22,0,0,0,17.6666666666667,33,3,"Low"
"6103","SA024",3,242,2011,9,5,18,0,21.5,0,0,0,18,34,3,"Low"
"6104","SA024",3,242,2011,9,5,18,20,20.9,0,0,0,18.3333333333333,35,3,"Low"
"6105","SA024",3,242,2011,9,5,18,40,20.3,0,0,0,18.6666666666667,36,3,"Low"
"6106","SA024",3,242,2011,9,5,19,0,19.7,0,0,0,19,37,3,"Low"
"6107","SA024",3,242,2011,9,5,19,20,18.8,0,0,0,19.3333333333333,38,3,"Low"
"6108","SA024",3,242,2011,9,5,19,40,18,0,0,0,19.6666666666667,39,3,"Low"
"6109","SA024",3,242,2011,9,5,20,0,17.5,0,0,0,20,40,3,"Low"
"6110","SA024",3,242,2011,9,5,20,20,17.1,0,0,0,20.3333333333333,41,3,"Low"
"6111","SA024",3,242,2011,9,5,20,40,16.7,0,0,0,20.6666666666667,42,3,"Low"
"6112","SA024",3,242,2011,9,5,21,0,16.4,0,0,0,21,43,3,"Low"
"6113","SA024",3,242,2011,9,5,21,20,16.1,0,0,0,21.3333333333333,44,3,"Low"
"6114","SA024",3,242,2011,9,5,21,40,15.8,0,0,0,21.6666666666667,45,3,"Low"
"6115","SA024",3,242,2011,9,5,22,0,15.5,0,0,0,22,46,3,"Low"
"6116","SA024",3,242,2011,9,5,22,20,15.3,0,0,0,22.3333333333333,47,3,"Low"
"6117","SA024",3,242,2011,9,5,22,40,15,0,0,0,22.6666666666667,48,3,"Low"
"6118","SA024",3,242,2011,9,5,23,0,14.8,0,0,0,23,49,3,"Low"
"6119","SA024",3,242,2011,9,5,23,20,14.5,0,0,0,23.3333333333333,50,3,"Low"
"6120","SA024",3,242,2011,9,5,23,40,14.3,0,0,0,23.6666666666667,51,3,"Low"
"6121","SA024",3,243,2011,9,5,7,0,13.6,0,0,0,7,1,1,"High"
"6122","SA024",3,243,2011,9,5,7,20,13.5,0,0,0,7.33333333333333,2,1,"High"
"6123","SA024",3,243,2011,9,5,7,40,13.5,0,0,0,7.66666666666667,3,1,"High"
"6124","SA024",3,243,2011,9,5,8,0,13.5,0,0,0,8,4,1,"High"
"6125","SA024",3,243,2011,9,5,8,20,13.7,0,0,0,8.33333333333333,5,1,"High"
"6126","SA024",3,243,2011,9,5,8,40,14.3,0,0,0,8.66666666666667,6,1,"High"
"6127","SA024",3,243,2011,9,5,9,0,14.7,0,0,0,9,7,1,"High"
"6128","SA024",3,243,2011,9,5,9,20,15.4,0,0,0,9.33333333333333,8,1,"High"
"6129","SA024",3,243,2011,9,5,9,40,16.3,0,0,0,9.66666666666667,9,1,"High"
"6130","SA024",3,243,2011,9,5,10,0,17.3,0,0,0,10,10,1,"High"
"6131","SA024",3,243,2011,9,5,10,20,18,0,0,0,10.3333333333333,11,1,"High"
"6132","SA024",3,243,2011,9,5,10,40,18.3,0,0,0,10.6666666666667,12,1,"High"
"6133","SA024",3,243,2011,9,5,11,0,19,0,0,0,11,13,1,"High"
"6134","SA024",3,243,2011,9,5,11,20,19.8,0,0,0,11.3333333333333,14,1,"High"
"6135","SA024",3,243,2011,9,5,11,40,20.6,0,0,0,11.6666666666667,15,1,"High"
"6136","SA024",3,243,2011,9,5,12,0,21.6,0,0,0,12,16,1,"High"
"6137","SA024",3,243,2011,9,5,12,20,22.3,0,0,0,12.3333333333333,17,1,"High"
"6138","SA024",3,243,2011,9,5,12,40,23.4,0,0,0,12.6666666666667,18,1,"High"
"6139","SA024",3,243,2011,9,5,13,0,24.2,0,0,0,13,19,1,"High"
"6140","SA024",3,243,2011,9,5,13,20,24.7,0,0,0,13.3333333333333,20,1,"High"
"6141","SA024",3,243,2011,9,5,13,40,25.1,0,0,0,13.6666666666667,21,1,"High"
"6142","SA024",3,243,2011,9,5,14,0,25.2,0,0,0,14,22,1,"High"
"6143","SA024",3,243,2011,9,5,14,20,25.8,0,0,0,14.3333333333333,23,1,"High"
"6144","SA024",3,243,2011,9,5,14,40,25.8,0,0,0,14.6666666666667,24,1,"High"
"6145","SA024",3,243,2011,9,5,15,0,26.2,0,0,0,15,25,1,"High"
"6146","SA024",3,243,2011,9,5,15,20,26.1,0,0,0,15.3333333333333,26,1,"High"
"6147","SA024",3,243,2011,9,5,15,40,26.2,0,0,0,15.6666666666667,27,1,"High"
"6148","SA024",3,243,2011,9,5,16,0,26.3,0,0,0,16,28,1,"High"
"6149","SA024",3,243,2011,9,5,16,20,26.6,0,0,0,16.3333333333333,29,1,"High"
"6150","SA024",3,243,2011,9,5,16,40,26.4,0,0,0,16.6666666666667,30,1,"High"
"6151","SA024",3,243,2011,9,5,17,0,25.6,0,0,0,17,31,1,"High"
"6152","SA024",3,243,2011,9,5,17,20,25.1,0,0,0,17.3333333333333,32,1,"High"
"6153","SA024",3,243,2011,9,5,17,40,24.9,0,0,0,17.6666666666667,33,1,"High"
"6154","SA024",3,243,2011,9,5,18,0,23.9,0,0,0,18,34,1,"High"
"6155","SA024",3,243,2011,9,5,18,20,23.4,0,0,0,18.3333333333333,35,1,"High"
"6156","SA024",3,243,2011,9,5,18,40,22.8,0,0,0,18.6666666666667,36,1,"High"
"6157","SA024",3,243,2011,9,5,19,0,22.1,0,0,0,19,37,1,"High"
"6158","SA024",3,243,2011,9,5,19,20,21.3,0,0,0,19.3333333333333,38,1,"High"
"6159","SA024",3,243,2011,9,5,19,40,20.5,0,0,0,19.6666666666667,39,1,"High"
"6160","SA024",3,243,2011,9,5,20,0,19.8,0,0,0,20,40,1,"High"
"6161","SA024",3,243,2011,9,5,20,20,19.2,0,0,0,20.3333333333333,41,1,"High"
"6162","SA024",3,243,2011,9,5,20,40,18.6,0,0,0,20.6666666666667,42,1,"High"
"6163","SA024",3,243,2011,9,5,21,0,18.1,0,0,0,21,43,1,"High"
"6164","SA024",3,243,2011,9,5,21,20,17.7,0,0,0,21.3333333333333,44,1,"High"
"6165","SA024",3,243,2011,9,5,21,40,17.3,0,0,0,21.6666666666667,45,1,"High"
"6166","SA024",3,243,2011,9,5,22,0,16.9,0,0,0,22,46,1,"High"
"6167","SA024",3,243,2011,9,5,22,20,16.5,0,0,0,22.3333333333333,47,1,"High"
"6168","SA024",3,243,2011,9,5,22,40,16.2,0,0,0,22.6666666666667,48,1,"High"
"6169","SA024",3,243,2011,9,5,23,0,16,0,0,0,23,49,1,"High"
"6170","SA024",3,243,2011,9,5,23,20,15.8,0,0,0,23.3333333333333,50,1,"High"
"6171","SA024",3,243,2011,9,5,23,40,15.5,0,0,0,23.6666666666667,51,1,"High"
"6172","SA024",3,244,2011,9,5,7,0,15,0,0,0,7,1,1,"High"
"6173","SA024",3,244,2011,9,5,7,20,14.9,0,0,0,7.33333333333333,2,1,"High"
"6174","SA024",3,244,2011,9,5,7,40,15,0,0,0,7.66666666666667,3,1,"High"
"6175","SA024",3,244,2011,9,5,8,0,14.9,0,0,0,8,4,1,"High"
"6176","SA024",3,244,2011,9,5,8,20,15.3,0,0,0,8.33333333333333,5,1,"High"
"6177","SA024",3,244,2011,9,5,8,40,15.6,0,0,0,8.66666666666667,6,1,"High"
"6178","SA024",3,244,2011,9,5,9,0,16,0,0,0,9,7,1,"High"
"6179","SA024",3,244,2011,9,5,9,20,16.5,0,0,0,9.33333333333333,8,1,"High"
"6180","SA024",3,244,2011,9,5,9,40,17.5,0,0,0,9.66666666666667,9,1,"High"
"6181","SA024",3,244,2011,9,5,10,0,18.4,0,0,0,10,10,1,"High"
"6182","SA024",3,244,2011,9,5,10,20,18.7,0,0,0,10.3333333333333,11,1,"High"
"6183","SA024",3,244,2011,9,5,10,40,19.1,0,0,0,10.6666666666667,12,1,"High"
"6184","SA024",3,244,2011,9,5,11,0,20,0,0,0,11,13,1,"High"
"6185","SA024",3,244,2011,9,5,11,20,20.9,0,0,0,11.3333333333333,14,1,"High"
"6186","SA024",3,244,2011,9,5,11,40,21.8,0,0,0,11.6666666666667,15,1,"High"
"6187","SA024",3,244,2011,9,5,12,0,22.7,0,0,0,12,16,1,"High"
"6188","SA024",3,244,2011,9,5,12,20,24,0,0,0,12.3333333333333,17,1,"High"
"6189","SA024",3,244,2011,9,5,12,40,26.4,0,0,0,12.6666666666667,18,1,"High"
"6190","SA024",3,244,2011,9,5,13,0,29.2,0,0,0,13,19,1,"High"
"6191","SA024",3,244,2011,9,5,13,20,28.3,0,0,0,13.3333333333333,20,1,"High"
"6192","SA024",3,244,2011,9,5,13,40,30,0,0,0,13.6666666666667,21,1,"High"
"6193","SA024",3,244,2011,9,5,14,0,28.3,0,0,0,14,22,1,"High"
"6194","SA024",3,244,2011,9,5,14,20,27.8,0,0,0,14.3333333333333,23,1,"High"
"6195","SA024",3,244,2011,9,5,14,40,27.1,0,0,0,14.6666666666667,24,1,"High"
"6196","SA024",3,244,2011,9,5,15,0,26.6,0,0,0,15,25,1,"High"
"6197","SA024",3,244,2011,9,5,15,20,27.7,0,0,0,15.3333333333333,26,1,"High"
"6198","SA024",3,244,2011,9,5,15,40,28.2,0,0,0,15.6666666666667,27,1,"High"
"6199","SA024",3,244,2011,9,5,16,0,26.6,0,0,0,16,28,1,"High"
"6200","SA024",3,244,2011,9,5,16,20,25.8,0,0,0,16.3333333333333,29,1,"High"
"6201","SA024",3,244,2011,9,5,16,40,25.8,0,0,0,16.6666666666667,30,1,"High"
"6202","SA024",3,244,2011,9,5,17,0,25.5,0,0,0,17,31,1,"High"
"6203","SA024",3,244,2011,9,5,17,20,25.7,0,0,0,17.3333333333333,32,1,"High"
"6204","SA024",3,244,2011,9,5,17,40,24.7,0,0,0,17.6666666666667,33,1,"High"
"6205","SA024",3,244,2011,9,5,18,0,24,0,0,0,18,34,1,"High"
"6206","SA024",3,244,2011,9,5,18,20,23.5,0,0,0,18.3333333333333,35,1,"High"
"6207","SA024",3,244,2011,9,5,18,40,22.9,0,0,0,18.6666666666667,36,1,"High"
"6208","SA024",3,244,2011,9,5,19,0,22.1,0,0,0,19,37,1,"High"
"6209","SA024",3,244,2011,9,5,19,20,21.7,0,0,0,19.3333333333333,38,1,"High"
"6210","SA024",3,244,2011,9,5,19,40,20.9,0,0,0,19.6666666666667,39,1,"High"
"6211","SA024",3,244,2011,9,5,20,0,19.9,0,0,0,20,40,1,"High"
"6212","SA024",3,244,2011,9,5,20,20,19.3,0,0,0,20.3333333333333,41,1,"High"
"6213","SA024",3,244,2011,9,5,20,40,18.7,0,0,0,20.6666666666667,42,1,"High"
"6214","SA024",3,244,2011,9,5,21,0,18.2,0,0,0,21,43,1,"High"
"6215","SA024",3,244,2011,9,5,21,20,18,0,0,0,21.3333333333333,44,1,"High"
"6216","SA024",3,244,2011,9,5,21,40,17.7,0,0,0,21.6666666666667,45,1,"High"
"6217","SA024",3,244,2011,9,5,22,0,17.3,0,0,0,22,46,1,"High"
